layer,difficulty,dist_to_boundary_m,gold_label,exact_label,exact_correct,bs_label,bs_correct,bs_abstain,bs_confidence,risk_label,risk_correct,risk_abstain,dist_bin
zcta,easy,546.2919714887464,16411,16411,True,16411,True,False,1.0,16411,True,False,>500m
tract,medium,164.1985296718981,48113019024,48113019024,True,48113019024,True,False,1.0,48113019024,True,False,100-500m
county,easy,2267.1215160720326,12055,12055,True,12055,True,False,1.0,12055,True,False,>500m
county,easy,10317.346526455443,17049,17049,True,17049,True,False,1.0,17049,True,False,>500m
tract,easy,654.7322910292986,17167000202,17167000202,True,17167000202,True,False,1.0,17167000202,True,False,>500m
tract,hard,89.53809699585209,39007000500,39007000500,True,39007000500,True,False,1.0,39007000500,True,False,50-100m
tract,boundary,2.282157107152322,12071050315,12071050315,True,12071050315,True,True,0.6,,False,True,0-10m
county,medium,297.39922825652997,42061,42061,True,42061,True,False,1.0,42061,True,False,100-500m
tract,hard,20.85086958513539,53005012000,53005012000,True,53005012000,True,False,1.0,,False,True,10-25m
tract,hard,93.70824415891369,48201552101,48201552101,True,48201552101,True,False,1.0,48201552101,True,False,50-100m
tract,hard,75.2306276051915,48085031509,48085031509,True,48085031509,True,False,1.0,48085031509,True,False,50-100m
zcta,medium,288.15266199532385,76261,76261,True,76261,True,False,1.0,76261,True,False,100-500m
tract,hard,47.17189374793853,12105012128,12105012128,True,12105012128,True,False,1.0,12105012128,True,False,25-50m
zcta,easy,912.3946710507569,78643,78643,True,78643,True,False,1.0,78643,True,False,>500m
zcta,hard,74.3810342869923,13318,13318,True,13318,True,False,1.0,13318,True,False,50-100m
tract,medium,359.4961942177569,39049008164,39049008164,True,39049008164,True,False,1.0,39049008164,True,False,100-500m
tract,easy,514.9605458122454,17031824508,17031824508,True,17031824508,True,False,1.0,17031824508,True,False,>500m
zcta,easy,1176.315206605537,45154,45154,True,45154,True,False,1.0,45154,True,False,>500m
zcta,hard,74.41809217644261,44875,44875,True,44875,True,False,1.0,44875,True,False,50-100m
county,medium,397.3232184108774,39165,39165,True,39165,True,False,1.0,39165,True,False,100-500m
zcta,edge,70.33091634711333,31503,31503,True,31503,True,False,1.0,31503,True,False,50-100m
tract,boundary,5.435583553440774,53063003601,53063003601,True,53063003601,True,True,0.72,,False,True,0-10m
county,easy,7800.812378215174,17133,17133,True,17133,True,False,1.0,17133,True,False,>500m
county,easy,7963.156980608953,48213,48213,True,48213,True,False,1.0,48213,True,False,>500m
zcta,medium,488.9242662058956,10457,10457,True,10457,True,False,1.0,10457,True,False,100-500m
tract,medium,131.86179631781573,12101031701,12101031701,True,12101031701,True,False,1.0,12101031701,True,False,100-500m
tract,easy,271.73962584717486,06037267502,06037267502,True,06037267502,True,False,1.0,06037267502,True,False,100-500m
tract,boundary,0.1672226583032103,12071050105,12071050105,True,12071050106,False,True,0.57,,False,True,0-10m
zcta,hard,70.91901118461509,14516,14516,True,14516,True,False,1.0,14516,True,False,50-100m
county,medium,345.443288183589,48209,48209,True,48209,True,False,1.0,48209,True,False,100-500m
tract,hard,96.00117830436075,48113007902,48113007902,True,48113007902,True,False,1.0,48113007902,True,False,50-100m
tract,easy,658.8394672270213,42011011800,42011011800,True,42011011800,True,False,1.0,42011011800,True,False,>500m
tract,easy,2354.7586848192113,39055312100,39055312100,True,39055312100,True,False,1.0,39055312100,True,False,>500m
tract,easy,315.88288675311827,48339692006,48339692006,True,48339692006,True,False,1.0,48339692006,True,False,100-500m
county,medium,100.31092816791212,53027,53027,True,53027,True,False,1.0,53027,True,False,100-500m
zcta,hard,90.55259324695527,76653,76653,True,76653,True,False,1.0,76653,True,False,50-100m
tract,hard,38.31704987004625,12031014343,12031014343,True,12031014343,True,False,1.0,12031014343,True,False,25-50m
tract,boundary,9.840621692360962,06065044930,06065044930,True,06065044930,True,True,0.85,,False,True,0-10m
zcta,medium,281.36895503013176,32008,32008,True,32008,True,False,1.0,32008,True,False,100-500m
zcta,hard,29.86687421008111,76210,76210,True,76210,True,False,1.0,76210,True,False,25-50m
zcta,boundary,3.0287155197306417,32244,32244,True,32244,True,True,0.63,,False,True,0-10m
tract,medium,322.5826638851781,48373210103,48373210103,True,48373210103,True,False,1.0,48373210103,True,False,100-500m
tract,edge,26.83567882150157,36047033702,36047033702,True,36047033702,True,False,1.0,36047033702,True,False,25-50m
tract,easy,151.05211599354658,12011041601,12011041601,True,12011041601,True,False,1.0,12011041601,True,False,100-500m
tract,easy,534.538451061157,06037400801,06037400801,True,06037400801,True,False,1.0,06037400801,True,False,>500m
county,hard,94.94108846140622,48463,48463,True,48463,True,False,1.0,48463,True,False,50-100m
tract,boundary,5.269259337634557,42101032500,42101032500,True,42101032500,True,True,0.6,,False,True,0-10m
tract,hard,21.576765772199977,42017106300,42017106300,True,42017106300,True,False,1.0,,False,True,10-25m
county,hard,20.72787166753218,48089,48089,True,48089,True,False,1.0,,False,True,10-25m
county,hard,28.525318113475773,48067,48067,True,48067,True,False,1.0,48067,True,False,25-50m
zcta,medium,286.0547792644036,79234,79234,True,79234,True,False,1.0,79234,True,False,100-500m
tract,easy,3721.2025141761187,42087960100,42087960100,True,42087960100,True,False,1.0,42087960100,True,False,>500m
county,medium,301.9351789055984,39091,39091,True,39091,True,False,1.0,39091,True,False,100-500m
tract,medium,110.60562688411413,36047022200,36047022200,True,36047022200,True,False,1.0,36047022200,True,False,100-500m
tract,easy,1069.4502061299806,12069030406,12069030406,True,12069030406,True,False,1.0,12069030406,True,False,>500m
county,boundary,8.065547225931574,42039,42039,True,42039,True,True,0.77,,False,True,0-10m
county,medium,373.43877771763005,48413,48413,True,48413,True,False,1.0,48413,True,False,100-500m
tract,medium,200.2096654277124,48247950200,48247950200,True,48247950200,True,False,1.0,48247950200,True,False,100-500m
zcta,hard,19.353480813034356,79930,79930,True,79930,True,False,1.0,,False,True,10-25m
county,medium,352.202601254068,48261,48261,True,48261,True,False,1.0,48261,True,False,100-500m
tract,medium,101.05628026025074,12086000228,12086000228,True,12086000228,True,False,1.0,12086000228,True,False,100-500m
zcta,hard,42.19547796570667,75691,75691,True,75691,True,False,1.0,75691,True,False,25-50m
zcta,easy,175.30878556208566,44243,44243,True,44243,True,False,1.0,44243,True,False,100-500m
county,easy,12406.433679348494,48385,48385,True,48385,True,False,1.0,48385,True,False,>500m
zcta,boundary,8.989313978491163,43416,43416,True,43416,True,True,0.74,,False,True,0-10m
tract,easy,554.723017333416,48441012600,48441012600,True,48441012600,True,False,1.0,48441012600,True,False,>500m
zcta,hard,29.879616594184355,18103,18103,True,18103,True,False,1.0,18103,True,False,25-50m
tract,hard,59.39496466268873,48201430102,48201430102,True,48201430102,True,False,1.0,48201430102,True,False,50-100m
county,medium,231.62637760603877,12045,12045,True,12045,True,False,1.0,12045,True,False,100-500m
county,medium,354.90176183120826,48025,48025,True,48025,True,False,1.0,48025,True,False,100-500m
tract,easy,151.3156831854705,17031815000,17031815000,True,17031815000,True,False,1.0,17031815000,True,False,100-500m
county,easy,4522.457713868872,13003,13003,True,13003,True,False,1.0,13003,True,False,>500m
zcta,boundary,8.49586862967419,32401,32401,True,32401,True,True,0.73,,False,True,0-10m
county,boundary,4.962448369399068,48195,48195,True,48195,True,True,0.68,,False,True,0-10m
zcta,medium,389.2059503386079,34661,34661,True,34661,True,False,1.0,34661,True,False,100-500m
tract,medium,106.2146330890108,48201555303,48201555303,True,48201555303,True,False,1.0,48201555303,True,False,100-500m
county,medium,268.02034269136476,17079,17079,True,17079,True,False,1.0,17079,True,False,100-500m
county,hard,60.36648506870344,48497,48497,True,48497,True,False,1.0,48497,True,False,50-100m
tract,easy,517.5470244654464,48113019102,48113019102,True,48113019102,True,False,1.0,48113019102,True,False,>500m
county,easy,2603.332726312224,48303,48303,True,48303,True,False,1.0,48303,True,False,>500m
county,easy,6101.513157087397,36009,36009,True,36009,True,False,1.0,36009,True,False,>500m
zcta,boundary,5.9877829682780375,78609,78609,True,78609,True,True,0.72,,False,True,0-10m
zcta,easy,2158.1200436721692,75103,75103,True,75103,True,False,1.0,75103,True,False,>500m
zcta,easy,754.3148449090954,32323,32323,True,32323,True,False,1.0,32323,True,False,>500m
tract,easy,539.4182336492454,04015950703,04015950703,True,04015950703,True,False,1.0,04015950703,True,False,>500m
tract,medium,294.7656413261947,04013103220,04013103220,True,04013103220,True,False,1.0,04013103220,True,False,100-500m
zcta,easy,3732.222007923701,76802,76802,True,76802,True,False,1.0,76802,True,False,>500m
tract,medium,429.8697201872679,12103024508,12103024508,True,12103024508,True,False,1.0,12103024508,True,False,100-500m
zcta,medium,235.06375868299324,85324,85324,True,85324,True,False,1.0,85324,True,False,100-500m
zcta,easy,728.2363521012027,18221,18221,True,18221,True,False,1.0,18221,True,False,>500m
tract,hard,78.71823206800424,12111382012,12111382012,True,12111382012,True,False,1.0,12111382012,True,False,50-100m
tract,easy,5475.694706457954,48163950101,48163950101,True,48163950101,True,False,1.0,48163950101,True,False,>500m
county,easy,20224.871925932377,48429,48429,True,48429,True,False,1.0,48429,True,False,>500m
county,easy,6570.356671067379,48103,48103,True,48103,True,False,1.0,48103,True,False,>500m
tract,easy,589.1469155474576,48201250304,48201250304,True,48201250304,True,False,1.0,48201250304,True,False,>500m
tract,hard,62.98862023486899,48085030541,48085030541,True,48085030541,True,False,1.0,48085030541,True,False,50-100m
county,medium,300.5026638320031,13073,13073,True,13073,True,False,1.0,13073,True,False,100-500m
tract,boundary,2.5556180684145433,39037555001,39037555001,True,39037555001,True,True,0.63,,False,True,0-10m
county,easy,8969.051127490995,17201,17201,True,17201,True,False,1.0,17201,True,False,>500m
zcta,medium,140.988323749712,44012,44012,True,44012,True,False,1.0,44012,True,False,100-500m
county,easy,7727.422848826898,48455,48455,True,48455,True,False,1.0,48455,True,False,>500m
county,easy,5439.584466332461,17023,17023,True,17023,True,False,1.0,17023,True,False,>500m
county,hard,94.14041291984715,48281,48281,True,48281,True,False,1.0,48281,True,False,50-100m
tract,boundary,2.006125956868956,12103024408,12103024408,True,12103024403,False,True,0.52,,False,True,0-10m
zcta,easy,3994.5873820370884,75092,75092,True,75092,True,False,1.0,75092,True,False,>500m
tract,medium,322.1057527862871,12103027701,12103027701,True,12103027701,True,False,1.0,12103027701,True,False,100-500m
tract,hard,16.585784222181104,39093070902,39093070902,True,39093070902,True,False,0.96,,False,True,10-25m
zcta,easy,880.3421359378926,78218,78218,True,78218,True,False,1.0,78218,True,False,>500m
county,easy,6180.840044631767,48451,48451,True,48451,True,False,1.0,48451,True,False,>500m
zcta,easy,1178.9445079994828,98320,98320,True,98320,True,False,1.0,98320,True,False,>500m
county,hard,82.29899512364426,12079,12079,True,12079,True,False,1.0,12079,True,False,50-100m
zcta,easy,1483.9055970196962,95642,95642,True,95642,True,False,1.0,95642,True,False,>500m
zcta,edge,72.90496655721893,45696,45696,True,45696,True,False,1.0,45696,True,False,50-100m
zcta,hard,88.52332484025922,75792,75792,True,75792,True,False,1.0,75792,True,False,50-100m
zcta,boundary,1.25166904297896,60070,60070,True,60070,True,True,0.57,,False,True,0-10m
county,boundary,8.854307594745826,39113,39113,True,39113,True,True,0.75,,False,True,0-10m
tract,boundary,4.907189480139433,53033007201,53033007201,True,53033007201,True,True,0.65,,False,True,0-10m
zcta,medium,361.5006802535912,76469,76469,True,76469,True,False,1.0,76469,True,False,100-500m
tract,easy,167.85058672050064,48201511600,48201511600,True,48201511600,True,False,1.0,48201511600,True,False,100-500m
tract,medium,141.4601954801555,17031815000,17031815000,True,17031815000,True,False,1.0,17031815000,True,False,100-500m
tract,easy,548.5240468642858,06019004208,06019004208,True,06019004208,True,False,1.0,06019004208,True,False,>500m
zcta,boundary,0.5086787983623202,77988,77988,True,77988,True,True,0.56,,False,True,0-10m
tract,hard,31.28382546666443,39153505600,39153505600,True,39153505600,True,False,1.0,39153505600,True,False,25-50m
zcta,easy,859.2214874242733,77476,77476,True,77476,True,False,1.0,77476,True,False,>500m
zcta,hard,86.32426416165494,19074,19074,True,19074,True,False,1.0,19074,True,False,50-100m
zcta,hard,17.943552497236137,44864,44864,True,44864,True,False,0.98,,False,True,10-25m
county,easy,7281.534214101131,48467,48467,True,48467,True,False,1.0,48467,True,False,>500m
zcta,easy,1287.205860426855,32113,32113,True,32113,True,False,1.0,32113,True,False,>500m
tract,medium,366.90242232440113,12103026402,12103026402,True,12103026402,True,False,1.0,12103026402,True,False,100-500m
county,easy,1441.4055500642567,12061,12061,True,12061,True,False,1.0,12061,True,False,>500m
county,easy,8488.661032230939,39093,39093,True,39093,True,False,1.0,39093,True,False,>500m
county,medium,283.8516159793101,13213,13213,True,13213,True,False,1.0,13213,True,False,100-500m
tract,easy,697.5930110871226,48471790500,48471790500,True,48471790500,True,False,1.0,48471790500,True,False,>500m
tract,easy,140.77392472296532,48491020713,48491020713,True,48491020713,True,False,1.0,48491020713,True,False,100-500m
zcta,hard,86.45496873573677,11941,11941,True,11941,True,False,1.0,11941,True,False,50-100m
county,hard,26.86526945999056,17085,17085,True,17085,True,False,1.0,17085,True,False,25-50m
tract,easy,509.25281783662876,48029111100,48029111100,True,48029111100,True,False,1.0,48029111100,True,False,>500m
county,easy,12116.172282309646,48467,48467,True,48467,True,False,1.0,48467,True,False,>500m
county,easy,3303.6580515947417,48133,48133,True,48133,True,False,1.0,48133,True,False,>500m
zcta,medium,368.16095198961756,92675,92675,True,92675,True,False,1.0,92675,True,False,100-500m
county,easy,5856.7562392353575,13091,13091,True,13091,True,False,1.0,13091,True,False,>500m
county,hard,91.04827159138476,48049,48049,True,48049,True,False,1.0,48049,True,False,50-100m
tract,medium,327.61307090925493,17031730500,17031730500,True,17031730500,True,False,1.0,17031730500,True,False,100-500m
tract,easy,582.8574651967895,12009065237,12009065237,True,12009065237,True,False,1.0,12009065237,True,False,>500m
zcta,medium,181.10225160462505,77040,77040,True,77040,True,False,1.0,77040,True,False,100-500m
tract,medium,132.53111439658812,48439123200,48439123200,True,48439123200,True,False,1.0,48439123200,True,False,100-500m
tract,hard,57.276233997048685,17043846405,17043846405,True,17043846405,True,False,1.0,17043846405,True,False,50-100m
county,hard,54.47449194651724,17057,17057,True,17057,True,False,1.0,17057,True,False,50-100m
county,medium,337.2190092220293,13319,13319,True,13319,True,False,1.0,13319,True,False,100-500m
tract,easy,153.24105759100135,06037577604,06037577604,True,06037577604,True,False,1.0,06037577604,True,False,100-500m
county,boundary,7.643961433854756,48479,48479,True,48479,True,False,1.0,,False,True,0-10m
zcta,hard,55.67512408170217,45305,45305,True,45305,True,False,1.0,45305,True,False,50-100m
zcta,boundary,5.5157506086783865,33127,33127,True,33127,True,True,0.69,,False,True,0-10m
tract,hard,18.119989618741208,48439113216,48439113216,True,48439113216,True,False,0.99,,False,True,10-25m
county,hard,27.066738808684928,13089,13089,True,13089,True,False,1.0,13089,True,False,25-50m
